ID,Latitude,Longitude,Date,SMAP_Tile,SPL3SMP_009_Line_Y_36.032km,SPL3SMP_009_Sample_X_36.032km,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_albedo,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Recommended_Quality_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Attempted_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_FT_Description,SPL3SMP_009_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Undefined_Description
P4,-13.310898,-72.115925,2025-08-13,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-08-14,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-08-15,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-08-16,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-08-17,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-08-18,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-08-19,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-08-20,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-08-21,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-08-22,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-08-23,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-08-24,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-08-25,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-08-26,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-08-27,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-08-28,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-08-29,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-08-30,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-08-31,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-01,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-02,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-03,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-04,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-05,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-06,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-07,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-08,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-09,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-10,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-11,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-12,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-13,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-14,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-15,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-16,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-17,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-18,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-19,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-20,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-21,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-22,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-23,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-24,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P4,-13.310898,-72.115925,2025-09-25,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P4,-13.310898,-72.115925,2025-09-26,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-07-25,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-07-26,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-07-27,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-07-28,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-07-29,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-07-30,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-07-31,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-01,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-02,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-03,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-04,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-05,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-06,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-07,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-08,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-09,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-10,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-11,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-12,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-13,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-14,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-15,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-16,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-17,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-18,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-19,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-20,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-21,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-22,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-23,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-24,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-25,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-26,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-27,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-28,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-29,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-08-30,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-08-31,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-01,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-02,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-03,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-04,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-05,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-06,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-07,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-08,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-09,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-10,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-11,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-12,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-13,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-14,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-15,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-16,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-17,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-18,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-19,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-20,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-21,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-22,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-23,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-24,h00v00,249.0,288.0,-9999.0,7.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not Used
P5,-13.31,-72.115,2025-09-25,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
P5,-13.31,-72.115,2025-09-26,h00v00,249.0,288.0,0.0700694,9.0,Soil moisture retrieval has uncertain quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was not successful,Not Used
